designation,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_pseudo_colour,astrometric_pseudo_colour_error,phot_g_mean_mag,radial_velocity,radial_velocity_error,l,b,ecl_lon,ecl_lat
Gaia DR2 6253689575177277312,2015.5,233.27389055764974,0.9256000231216397,-20.485295731449522,0.8063901788011818,0.1883727437956605,1.1817577158628292,10.361834539318483,2.1303793354232323,-11.865059559515755,1.8466280245149778,1.2179070119488764,0.24655690865705635,20.434296,,,346.57931531979233,28.371374413003736,235.9223790994396,-1.2852723336739307
Gaia DR2 6253637618959230464,2015.5,232.8200574247364,1.3461055194772888,-20.623394557601568,0.6140252646615725,-1.6502264609821997,1.2802094293699464,4.978541005795255,2.315080249236037,-7.0331480351117115,1.6341319552988707,1.5969626675605246,0.23294219605275437,20.478971,,,346.1107372312669,28.544398111693383,235.5426921604968,-1.5210077031849962
Gaia DR2 6253667756747051776,2015.5,232.65840599573008,17.61037728122255,-20.224067416826536,5.352276446213943,,,,,,,,,21.094616,,,346.2759923334889,28.946166900300447,235.29939954164203,-1.1699341220054604
Gaia DR2 6253664664370176768,2015.5,232.85645461194264,2.3393095044156613,-20.25515091755428,2.119202000346479,,,,,,,,,20.854923,,,346.4137646481082,28.80146038044754,235.48727553726792,-1.1553613489619203
Gaia DR2 6253665729522065920,2015.5,232.80688540320085,1.1382627465040407,-20.215641948955614,0.9644485042941219,1.0772835541620154,1.4853602866315427,-4.066061755184633,2.9786870850854394,1.8514402279493525,3.370142956788,0.4082350518375084,0.2631792264274893,20.61036,,,346.402973410019,28.861749248632655,235.43262179994903,-1.1281901768792097
Gaia DR2 6253713107304836608,2015.5,233.82149469755882,0.19434209898446914,-20.16438546785303,0.18647234207539204,-0.09022516453711832,0.19518568181202833,2.4013431073871443,0.3818363000287421,-0.9473956909478686,0.37093435515016343,1.605062425959759,0.047655128149346304,18.074574,,,347.25829237965206,28.274240303503372,236.34555246343643,-0.8520730900796691
Gaia DR2 6253654523949503616,2015.5,232.58953655611722,0.490319757687211,-20.45958398664433,0.34836873633137533,0.3035348771859963,0.54823635243747,1.6220419389752119,1.1030315823771002,-3.0872761473263415,0.762235484317622,1.466958424737237,0.1189967249393851,19.823189,,,346.04510485994354,28.80919130566471,235.29361968478165,-1.414074477348529
Gaia DR2 6253708369960576384,2015.5,233.94581881788417,0.10834885008099993,-20.279089209720336,0.07598682037436351,0.5200470498176408,0.13206637795281925,2.4775140702359826,0.22370982275071527,-7.674981305889258,0.17737520971752616,1.5538176654884044,0.026312145764828102,17.205431,,,347.27114718601104,28.11102764304036,236.48587466521263,-0.9362230409605056
Gaia DR2 1346207024476494848,2015.5,269.35033013513083,0.928327019919035,43.258628904088425,1.2117819424559704,0.49294055859749253,1.2385229137028417,-12.071945983480793,2.2107183129525896,-11.281785514306762,2.279581228895043,1.735024681615349,0.2764662583687319,20.919798,,,69.86596207434181,27.638441763788528,268.80404440326134,66.6952127348394
Gaia DR2 1346191700032955520,2015.5,269.5263280264661,0.018291030965169933,43.161576547759765,0.01872929556586599,1.012878889699394,0.0192147487239193,-1.9042411512976334,0.03860948010936045,-12.99741934211493,0.03789716737498228,1.6005962515769436,0.004892678578888865,14.93716,,,69.79021273198099,27.492275411460483,269.13004824329744,66.59942702527393
Gaia DR2 1346181048514029696,2015.5,269.03165015024877,0.07569771473828663,43.080461332780814,0.10251801594291225,0.4132500585846047,0.09803471511897867,-1.176711169822866,0.17029789553924377,-13.514969354057893,0.19605232765907016,1.5053235043499194,0.023725196383806393,17.75856,,,69.61332274578866,27.827543534118174,268.22510503285616,66.5137762383877
Gaia DR2 1346171810040618752,2015.5,268.6256645871921,0.010265956450695973,42.84653917999041,0.01292807981732903,0.26086179612547283,0.012451394562298554,-2.6859643393268793,0.022878778952174567,-3.2385361883211603,0.024977694197824023,1.527225078228544,0.0029044839804713246,13.597302,,,69.28344104171497,28.068512243630305,267.495198536839,66.27387095330965
Gaia DR2 1346259526155954176,2015.5,269.2630871402965,0.39215175288994397,43.77783576375244,0.45261697067470574,1.0055164058465682,0.43527614179611157,-2.5544538545128765,0.7293940772177346,-8.237042450953652,1.1754856684270238,1.210839266135652,0.12435715708607953,19.733223,,,70.42416095924571,27.80998822350195,268.6261260730204,67.21360231151378
Gaia DR2 1346187649880185600,2015.5,269.22167816292074,0.07405355710388037,43.28252499117868,0.07822483689434652,0.719175733522074,0.08227399731510181,1.3339464632895084,0.16862736802142533,-10.9519236194776,0.16671624077701855,1.516871528620258,0.019975122459115847,17.376993,,,69.8697670398052,27.735057588683954,268.5664182314259,66.71793275222174
Gaia DR2 1346238742811123968,2015.5,268.91578216369766,0.36218100306000967,43.36867386546495,0.3962140959276129,0.6319717763093745,0.39661836428910296,-5.012869245653962,0.8244849856137224,-1.6866886869121034,0.9468221582996943,1.346489131958961,0.106776126285769,20.0464,,,69.91203104952785,27.970736099570132,267.99897397270513,66.80042389352268
Gaia DR2 1346136522587840896,2015.5,267.8849207983504,0.09349810662066102,42.83573270094253,0.12354886735158832,0.5447586162474217,0.11151995989010288,-2.460342184299645,0.20950417451796619,-7.511850620840018,0.28187917774651533,1.4685424855283966,0.028539328067570653,18.207384,,,69.1440071616978,28.597717480895362,266.14744301833616,66.24673054880247
Gaia DR2 1346222967394163584,2015.5,269.98310060446505,0.34640665402308307,43.70407932767213,0.36279631434715015,0.8550426942767142,0.4035663186709133,5.417762616760255,0.6919592465493434,-12.43452532516719,0.6995677147122575,1.4028194540176244,0.10767424880861158,19.873953,,,70.46763846164484,27.286012816560703,269.96857644738725,67.14335831931056
Gaia DR2 1346210804047753472,2015.5,269.5814564830777,0.6184772695604656,43.446204570763854,0.6873479627917305,-0.29057544065698265,0.6901132822354286,-2.2699610378401927,1.5446718563053563,9.401886216311162,1.4639632752657026,1.079472741014719,0.19381607672920634,20.622446,,,70.11330863138245,27.514504156132098,269.2259917703152,66.8843609131591
Gaia DR2 1346237845162619776,2015.5,268.9781983311801,0.45757239338733013,43.36759794232464,0.5030107836987138,0.19368339220229408,0.5058340192832308,-0.939390155322902,1.0558586186525751,0.6662957220746653,1.2167000756626982,1.2988372184386496,0.12002480474758682,19.96101,,,69.9215701200508,27.926138595375914,268.1141853112158,66.80019012745227
Gaia DR2 1346190703600282368,2015.5,269.28495691404265,0.40368472456524035,43.1113873388839,0.4134315651478674,0.07074434158732289,0.4475930183749874,-4.729269757022071,0.9417934963470281,-0.24286365017889083,0.9907017509667048,1.3475121612913856,0.10832075062653403,20.276014,,,69.6920731731142,27.65344202835396,268.6883562273065,66.5474126404481
Gaia DR2 1346192627748337152,2015.5,269.47805293606217,0.33987839807345904,43.18155459032097,0.3405398947925805,0.8344129446426984,0.3770411047144976,2.902684399683444,0.7396687882535031,-12.466412222478555,0.7570828938098372,1.1446600634461297,0.09028111862131515,19.921928,,,69.80361645943177,27.530971150937077,269.0409297379967,66.61909782664954
Gaia DR2 1346288388339938048,2015.5,269.89274099404804,1.2862795035965222,43.954431057312746,1.2762128676443412,-0.8652942545053784,1.4149961941296938,-4.211914049473479,2.998891497560919,-16.07440998762356,2.889761038865827,1.114890403232346,0.3345672283622652,20.923347,,,70.72709161036262,27.40354044757632,269.79915616679875,67.39363712245377
Gaia DR2 4291142442948916480,2015.5,293.38886383806164,0.4222956808400386,4.7778106265885345,0.3336830114742485,-0.48286421629030396,0.47484520536114394,3.762897319799422,0.8781793594371555,0.4726272672714956,0.6906532076360193,1.4007925234173515,0.07407268716304896,19.688095,,,42.045370460043074,-7.128283428767894,296.14109784463955,26.11935776625752
Gaia DR2 4291132817918783744,2015.5,293.8473891903747,0.3231895012365251,4.763503970593937,0.23222378001956173,-1.1863537538425326,0.3843151873863317,-5.145686645679287,0.6456701630287677,-6.66799234541903,0.46133502481605454,1.6717925068024062,0.050322543147807486,17.554592,,,42.25014597370824,-7.5378518004304595,296.6389022638538,26.02420929757806
Gaia DR2 4291146394319350784,2015.5,293.43543390232816,25.041528741094286,4.878432208537232,13.057270943511707,,,,,,,,,20.936926,,,42.15684421700758,-7.121734696020459,296.21173504760617,26.210235053487136
Gaia DR2 4291148799522433408,2015.5,293.5102035714408,0.0998575776515568,4.845882415947401,0.07708673100232698,0.264999737162628,0.12112144604874199,-2.8977243450498613,0.21030464761683523,-7.630999880297745,0.1616085182788101,1.5563610183895331,0.01680776259267665,17.52896,,,42.16335599920305,-7.202778422504292,296.2870487600379,26.165042529845497
Gaia DR2 4291129042652843264,2015.5,293.5241045760385,1.2322046623691678,4.6973999362671535,0.841875565037875,0.8854142978357352,1.1822483211873747,-3.0652433484827464,2.5764030145177483,-4.072481716999021,1.7101961989978638,1.2850686194764835,0.18976067851739686,20.685642,,,42.03797891653062,-7.285055211252627,296.27301153221697,26.016449071656478
Gaia DR2 4291137529527350016,2015.5,293.7513775719176,0.022412353507841515,4.859942746681529,0.017233027962295863,0.28216235248552185,0.028213850894850186,-3.184666710512351,0.04854204415181189,-5.206274037511854,0.03278834870359198,1.4510063475877704,0.003939989745981961,14.110359,,,42.29026704846998,-7.407962103369085,296.5532867869133,26.136193652126178
Gaia DR2 4291150414410473088,2015.5,293.6844842873114,5.598951420617791,4.912356366088053,4.307621504794264,,,,,,,,,20.87612,,,42.30509026039238,-7.324455701529571,296.49062567167044,26.199649504231044
Gaia DR2 4291119799875524864,2015.5,293.2664229320525,0.41829521618051707,4.714840458669209,0.34395720118309253,0.5247754462303056,0.48021764798863514,-2.6223251533717247,0.8683748669851038,-6.224947456999753,0.683325987760719,1.4814860261996132,0.08260475825099742,19.79044,,,41.93144378502761,-7.050355362383992,295.9950296231328,26.07876629180289
Gaia DR2 4291153678605371392,2015.5,293.4709928723455,0.1475840705618809,4.945873324279763,0.11064005862226875,-0.03899602873024209,0.17853445590143185,-4.210984888827796,0.3097250658521526,-5.94390716697301,0.2172787119634668,1.5201541303877162,0.025249297738262472,18.146936,,,42.23361465825555,-7.121139513484732,296.2638850343439,26.27036406078303
Gaia DR2 4291120761948629888,2015.5,293.2032956976452,0.3192976181843102,4.731428864957637,0.2707748336430959,-0.3335145857206269,0.4211168087682101,-0.5205112540893599,0.7064189938061771,-2.8957423819616364,0.4831831127295374,1.3595973243610269,0.05931675866530924,19.302778,,,41.91631990204136,-6.987047482830761,295.92928253586297,26.106092341459224
Gaia DR2 4291137319045029376,2015.5,293.8126767098391,0.21328117239879205,4.859259943455521,0.16309587760642963,0.8356617794928538,0.2787617662658752,-0.3460374638650956,0.4814345327345047,-3.718562513195719,0.3138286367491082,1.5148527621036367,0.03724049018052563,18.7791,,,42.318771055256256,-7.462111993756015,296.6200882997217,26.124609018885
Gaia DR2 4291136842314739712,2015.5,293.761403669986,1.401695631233849,4.82550852491779,1.244205645911561,-4.392820772312769,2.0066606156620743,10.115091069034438,3.2879631443669965,4.7741952044063884,2.591224355114932,1.4373654786461483,0.22649370443642025,20.687296,,,42.26442357025298,-7.433037523806507,296.55739032360276,26.100529296837337
Gaia DR2 4291120555820228480,2015.5,293.1689125930918,0.10902184702961673,4.7157758435561705,0.06850858812782293,0.6970248732490129,0.15182874184723633,-7.301860313350154,0.1929556422333945,-12.618011587576175,0.12427558169788148,1.4502593932885575,0.02107090131584699,17.156837,,,41.88614752680268,-6.964194622169947,295.88866965610697,26.09665518034479
Gaia DR2 4291119078320866176,2015.5,293.2008687041661,1.1024609794475968,4.6489752847502634,1.3711447815066773,0.7357470113973997,0.5974706410566457,-1.469966043973451,2.1373804895192343,-3.935869234130622,2.433230570795188,1.4393229528753504,0.08746842823918151,19.905594,,,41.841891539529755,-7.023752575591742,295.91061764216977,26.0253252173514
Gaia DR2 4291136700569490944,2015.5,293.72782799428336,0.09233645394878509,4.810710270050146,0.07532512484987877,0.20508847341716185,0.10880514950636785,-3.0463653296885704,0.19726776963689002,-3.836750778318273,0.154415672222964,1.5332061075026853,0.016796696305101364,17.332306,,,42.23533058315842,-7.4105412547837775,296.5177938218457,26.091935397404225
Gaia DR2 6253578765028182400,2015.5,233.20251960866497,0.5381035950667405,-20.755326139431535,0.5211140242323878,0.9605077139559184,0.6307114656898378,8.133587183465771,1.1465756801967018,-13.13185492188708,0.9891848863602075,1.3176864834229467,0.15026779186296021,19.794682,,,346.32118274784153,28.211019036429295,235.92180695039113,-1.5634415784067182
Gaia DR2 6253648751514597120,2015.5,232.83353732841212,0.1894812965931405,-20.444152418841753,0.12961657114048525,2.9146250015225843,0.20868195303608741,-3.167367964369296,0.37940349592015565,-18.418849506282456,0.27950777614392047,1.2422312480728819,0.043991028538023134,18.123318,,,346.25460120285834,28.672208071958238,235.51184184746677,-1.3439880721808621
Gaia DR2 6253589725784793728,2015.5,232.97115042963395,0.09099629483444337,-20.6528424330503,0.05749941421199089,1.1027197170466858,0.108481549223924,-8.745832005158775,0.15520283791350067,-3.73232558529632,0.12025424376589729,1.479957957698295,0.018659430819198526,16.644176,,,346.2109791542648,28.429952935917473,235.68707408985478,-1.5156521621422316
Gaia DR2 6253572374116844416,2015.5,233.12481499770405,2.0440982823146943,-20.802392647253086,1.5934946820574551,,,,,,,,,20.088633,,,346.2238662479605,28.222850201630393,235.8624600660598,-1.626481395940741
Gaia DR2 6253708919711429760,2015.5,233.86025736064008,1.3076286909890038,-20.270607294070075,1.1903623140374915,2.693047019077121,1.4551773488198851,-11.910644473948542,2.774134607226814,-3.0660261467520336,2.310987954371245,1.2449052171755763,0.3963176014268731,20.841686,,,347.2093618381792,28.170570682089625,236.40585138134645,-0.9467890340864504
Gaia DR2 6253542923519702400,2015.5,232.85217875355548,0.4116597527783674,-21.108177379882292,0.23640626156506828,0.45676793387247205,0.39955238801014237,-5.455603565608673,0.9236908911338427,-11.695425057393269,0.6136156752443626,1.6955573286418755,0.09245822384399782,19.232386,,,345.778759042665,28.156380041816604,235.68844119384966,-1.9843568889263423
Gaia DR2 6253707888924240640,2015.5,233.88022892256646,2.091472275555846,-20.30707748226215,1.4862446597718126,,,,,,,,,20.878925,,,347.1978814083682,28.13084013446888,236.43261973147995,-0.9778476411867552
Gaia DR2 6253710019223350400,2015.5,233.72269277482408,5.049884690161426,-20.315382779720707,3.429645738245138,,,,,,,,,21.109346,,,347.0659712363629,28.22235867731285,236.29094475836652,-1.0206331093613195
Gaia DR2 6253705067124596352,2015.5,233.45428054203452,0.3767292177482442,-20.150874948815687,0.2153541734877655,-0.3874605895713578,0.38534839238323126,-12.364217116965007,0.8050392263749412,-7.333010135457166,0.5314507528517879,1.4928301514067903,0.0867964447646547,19.271742,,,346.974313926247,28.51216254666854,236.00732979871273,-0.9202512979572527
Gaia DR2 6253616732538998400,2015.5,232.493344961887,0.0401783419060281,-20.663089359846396,0.028635582493738296,0.7143079200353983,0.043833154882056455,-7.580497862389877,0.08500477686841439,-12.979772411149597,0.06319054869784764,1.562693996784133,0.010087793681327756,15.4917965,,,345.8163896441815,28.712621201335267,235.25546962007266,-1.6333266833774658
Gaia DR2 6253578245331132288,2015.5,233.16802614634634,0.47651824939459014,-20.778742284807983,0.44941953849806926,0.6712390436253748,0.4472640667573549,-0.5928845658150073,0.847566667137755,-2.8106110772339035,0.8606238760109219,1.4344240853250032,0.10324144314499187,19.055838,,,346.27611371772036,28.21437629550541,235.89605867179827,-1.593872870575477
Gaia DR2 6253569625332345856,2015.5,232.99098309749013,0.9416432770585422,-20.917570029619867,0.5515914459362978,0.3820264919311436,0.9630380744294788,-0.43674165432856804,2.1465796478419623,-4.893534299336089,1.3333330704812507,1.4276687997483344,0.20223613218605388,20.53053,,,346.0310275870552,28.217041270046238,235.76853594753837,-1.7682267581088082
